Transaction ID,Account ID,Transaction Type,Transaction Amount
TRANS006331,ACC06331,Credit,4639.33
TRANS006332,ACC06332,Debit,4185.25
TRANS006333,ACC06333,Debit,794.87
TRANS006334,ACC06334,Credit,4606.91
TRANS006335,ACC06335,Debit,4074.64
TRANS006336,ACC06336,Credit,674.31
TRANS006337,ACC06337,Credit,1143.24
TRANS006338,ACC06338,Debit,471.09
TRANS006339,ACC06339,Debit,3626.08
TRANS006340,ACC06340,Credit,4320.58
TRANS006341,ACC06341,Credit,4794.92
TRANS006342,ACC06342,Debit,427.05
TRANS006343,ACC06343,Debit,2092.39
TRANS006344,ACC06344,Credit,1207.78
TRANS006345,ACC06345,Credit,4766.7
TRANS006346,ACC06346,Debit,3609.3
TRANS006347,ACC06347,Debit,665.54
TRANS006348,ACC06348,Credit,219.56
TRANS006349,ACC06349,Credit,3214.51
TRANS006350,ACC06350,Debit,1274.1
TRANS006351,ACC06351,Credit,1220.14
TRANS006352,ACC06352,Credit,973.69
TRANS006353,ACC06353,Credit,3587.21
TRANS006354,ACC06354,Debit,4475.62
TRANS006355,ACC06355,Credit,1567.26
TRANS006356,ACC06356,Credit,3148.11
TRANS006357,ACC06357,Debit,4331.45
TRANS006358,ACC06358,Credit,766.83
TRANS006359,ACC06359,Credit,2269.39
TRANS006360,ACC06360,Debit,1649.35
TRANS006361,ACC06361,Credit,1204.72
TRANS006362,ACC06362,Credit,2460.33
TRANS006363,ACC06363,Debit,3080.32
TRANS006364,ACC06364,Debit,1044.79
TRANS006365,ACC06365,Debit,2856.74
TRANS006366,ACC06366,Credit,4856.75
TRANS006367,ACC06367,Debit,785.48
TRANS006368,ACC06368,Debit,2334.15
TRANS006369,ACC06369,Debit,3684.91
TRANS006370,ACC06370,Debit,3688.74
TRANS006371,ACC06371,Credit,4370.36
TRANS006372,ACC06372,Credit,1980.23
TRANS006373,ACC06373,Credit,3937.91
TRANS006374,ACC06374,Credit,3647.5
TRANS006375,ACC06375,Debit,4834.13
TRANS006376,ACC06376,Debit,4838.08
TRANS006377,ACC06377,Credit,3550.17
TRANS006378,ACC06378,Credit,4735.21
TRANS006379,ACC06379,Credit,4103.11
TRANS006380,ACC06380,Credit,4408.26
TRANS006381,ACC06381,Credit,2992.0
TRANS006382,ACC06382,Debit,2267.09
TRANS006383,ACC06383,Credit,509.51
TRANS006384,ACC06384,Credit,3169.93
TRANS006385,ACC06385,Credit,2233.5
TRANS006386,ACC06386,Credit,1885.12
TRANS006387,ACC06387,Credit,2579.2
TRANS006388,ACC06388,Credit,671.18
TRANS006389,ACC06389,Credit,4144.33
TRANS006390,ACC06390,Credit,2776.47
TRANS006391,ACC06391,Debit,3717.13
TRANS006392,ACC06392,Debit,1936.93
TRANS006393,ACC06393,Credit,2080.83
TRANS006394,ACC06394,Credit,2987.07
TRANS006395,ACC06395,Debit,1473.44
TRANS006396,ACC06396,Credit,2985.65
TRANS006397,ACC06397,Credit,4384.43
TRANS006398,ACC06398,Debit,3644.68
TRANS006399,ACC06399,Credit,2036.34
TRANS006400,ACC06400,Debit,684.3
TRANS006401,ACC06401,Credit,442.55
TRANS006402,ACC06402,Credit,462.18
TRANS006403,ACC06403,Debit,1629.31
TRANS006404,ACC06404,Debit,2733.9
TRANS006405,ACC06405,Credit,1340.68
TRANS006406,ACC06406,Credit,706.68
TRANS006407,ACC06407,Debit,859.19
TRANS006408,ACC06408,Debit,1204.42
TRANS006409,ACC06409,Debit,1546.27
TRANS006410,ACC06410,Debit,3516.59
TRANS006411,ACC06411,Debit,487.33
TRANS006412,ACC06412,Credit,579.53
TRANS006413,ACC06413,Credit,2338.92
TRANS006414,ACC06414,Credit,1617.75
TRANS006415,ACC06415,Debit,2999.23
TRANS006416,ACC06416,Credit,2618.03
TRANS006417,ACC06417,Credit,1967.16
TRANS006418,ACC06418,Debit,1188.46
TRANS006419,ACC06419,Debit,2115.64
TRANS006420,ACC06420,Credit,3571.41
TRANS006421,ACC06421,Credit,3057.65
TRANS006422,ACC06422,Debit,4373.46
TRANS006423,ACC06423,Credit,4613.91
TRANS006424,ACC06424,Credit,1426.92
TRANS006425,ACC06425,Credit,3207.34
TRANS006426,ACC06426,Credit,94.82
TRANS006427,ACC06427,Credit,572.93
TRANS006428,ACC06428,Credit,626.57
TRANS006429,ACC06429,Credit,2232.11
TRANS006430,ACC06430,Credit,1721.74
TRANS006431,ACC06431,Debit,446.43
TRANS006432,ACC06432,Credit,4878.56
TRANS006433,ACC06433,Credit,358.35
TRANS006434,ACC06434,Debit,1803.62
TRANS006435,ACC06435,Debit,4725.58
TRANS006436,ACC06436,Debit,2859.12
TRANS006437,ACC06437,Debit,762.27
TRANS006438,ACC06438,Credit,1964.67
TRANS006439,ACC06439,Debit,1520.14
TRANS006440,ACC06440,Credit,3545.57
TRANS006441,ACC06441,Credit,2067.34
TRANS006442,ACC06442,Credit,4658.75
TRANS006443,ACC06443,Debit,3029.97
TRANS006444,ACC06444,Debit,517.95
TRANS006445,ACC06445,Credit,1904.96
TRANS006446,ACC06446,Debit,1182.29
TRANS006447,ACC06447,Debit,1691.32
TRANS006448,ACC06448,Debit,247.48
TRANS006449,ACC06449,Credit,4911.18
TRANS006450,ACC06450,Debit,3111.57
TRANS006451,ACC06451,Credit,2692.04
TRANS006452,ACC06452,Credit,13.52
TRANS006453,ACC06453,Debit,2614.19
TRANS006454,ACC06454,Debit,1640.2
TRANS006455,ACC06455,Credit,1146.78
TRANS006456,ACC06456,Debit,685.5
TRANS006457,ACC06457,Debit,1747.13
TRANS006458,ACC06458,Credit,4176.37
TRANS006459,ACC06459,Credit,1042.36
TRANS006460,ACC06460,Debit,4683.35
TRANS006461,ACC06461,Debit,3948.32
TRANS006462,ACC06462,Credit,3302.29
TRANS006463,ACC06463,Debit,271.7
TRANS006464,ACC06464,Debit,85.13
TRANS006465,ACC06465,Credit,2265.61
TRANS006466,ACC06466,Credit,1225.61
TRANS006467,ACC06467,Credit,521.79
TRANS006468,ACC06468,Debit,1903.34
TRANS006469,ACC06469,Debit,3857.95
TRANS006470,ACC06470,Debit,1706.03
TRANS006471,ACC06471,Debit,107.92
TRANS006472,ACC06472,Credit,1963.79
TRANS006473,ACC06473,Credit,2369.74
TRANS006474,ACC06474,Debit,3108.06
TRANS006475,ACC06475,Debit,1465.4
TRANS006476,ACC06476,Debit,4015.64
TRANS006477,ACC06477,Debit,3575.81
TRANS006478,ACC06478,Debit,1968.83
TRANS006479,ACC06479,Debit,4302.02
TRANS006480,ACC06480,Credit,4681.05
TRANS006481,ACC06481,Credit,4274.2
TRANS006482,ACC06482,Credit,809.17
TRANS006483,ACC06483,Credit,4126.17
TRANS006484,ACC06484,Debit,279.29
TRANS006485,ACC06485,Credit,1152.52
TRANS006486,ACC06486,Debit,1830.2
TRANS006487,ACC06487,Credit,3265.51
TRANS006488,ACC06488,Debit,519.22
TRANS006489,ACC06489,Credit,3723.24
TRANS006490,ACC06490,Credit,2433.81
TRANS006491,ACC06491,Debit,3383.03
TRANS006492,ACC06492,Credit,3130.42
TRANS006493,ACC06493,Credit,17.31
TRANS006494,ACC06494,Debit,3120.77
TRANS006495,ACC06495,Debit,3338.75
TRANS006496,ACC06496,Credit,433.36
TRANS006497,ACC06497,Credit,4365.7
TRANS006498,ACC06498,Credit,2879.27
TRANS006499,ACC06499,Credit,3699.88
TRANS006500,ACC06500,Debit,1891.25
TRANS006501,ACC06501,Debit,375.64
TRANS006502,ACC06502,Debit,4867.56
TRANS006503,ACC06503,Credit,4189.68
TRANS006504,ACC06504,Debit,285.39
TRANS006505,ACC06505,Debit,342.91
TRANS006506,ACC06506,Credit,2182.61
TRANS006507,ACC06507,Debit,1144.39
TRANS006508,ACC06508,Credit,254.48
TRANS006509,ACC06509,Credit,1354.53
TRANS006510,ACC06510,Credit,4974.66
TRANS006511,ACC06511,Credit,2021.85
TRANS006512,ACC06512,Credit,931.98
TRANS006513,ACC06513,Credit,1474.02
TRANS006514,ACC06514,Credit,738.11
TRANS006515,ACC06515,Debit,3895.54
TRANS006516,ACC06516,Credit,3631.05
TRANS006517,ACC06517,Debit,2800.94
TRANS006518,ACC06518,Debit,4107.1
TRANS006519,ACC06519,Credit,1076.71
TRANS006520,ACC06520,Debit,3653.76
TRANS006521,ACC06521,Debit,3779.79
TRANS006522,ACC06522,Debit,606.94
TRANS006523,ACC06523,Credit,1966.67
TRANS006524,ACC06524,Debit,2378.38
TRANS006525,ACC06525,Credit,2005.47
TRANS006526,ACC06526,Debit,3186.18
TRANS006527,ACC06527,Debit,1795.2
TRANS006528,ACC06528,Debit,3374.92
TRANS006529,ACC06529,Debit,3950.84
TRANS006530,ACC06530,Credit,3958.16
TRANS006531,ACC06531,Debit,2275.19
TRANS006532,ACC06532,Credit,2329.15
TRANS006533,ACC06533,Debit,467.84
TRANS006534,ACC06534,Credit,2675.36
TRANS006535,ACC06535,Credit,12.49
TRANS006536,ACC06536,Credit,1240.9
TRANS006537,ACC06537,Credit,1759.34
TRANS006538,ACC06538,Credit,2604.51
TRANS006539,ACC06539,Debit,4968.57
TRANS006540,ACC06540,Credit,1143.58
TRANS006541,ACC06541,Credit,905.49
TRANS006542,ACC06542,Debit,29.77
TRANS006543,ACC06543,Credit,2716.53
TRANS006544,ACC06544,Debit,2958.09
TRANS006545,ACC06545,Debit,1256.34
TRANS006546,ACC06546,Debit,3615.36
TRANS006547,ACC06547,Debit,3345.96
TRANS006548,ACC06548,Credit,2138.93
TRANS006549,ACC06549,Credit,309.97
TRANS006550,ACC06550,Debit,4580.93
TRANS006551,ACC06551,Debit,4882.63
TRANS006552,ACC06552,Debit,2157.35
TRANS006553,ACC06553,Debit,2549.91
TRANS006554,ACC06554,Debit,2742.62
TRANS006555,ACC06555,Debit,1189.37
TRANS006556,ACC06556,Credit,4227.18
TRANS006557,ACC06557,Credit,4715.8
TRANS006558,ACC06558,Debit,1452.44
TRANS006559,ACC06559,Debit,4821.13
TRANS006560,ACC06560,Credit,1148.46
TRANS006561,ACC06561,Debit,1903.82
TRANS006562,ACC06562,Credit,4542.25
TRANS006563,ACC06563,Debit,2562.11
TRANS006564,ACC06564,Credit,1404.76
TRANS006565,ACC06565,Debit,4943.0
TRANS006566,ACC06566,Credit,4452.19
TRANS006567,ACC06567,Debit,4673.46
TRANS006568,ACC06568,Debit,1184.53
TRANS006569,ACC06569,Debit,69.55
TRANS006570,ACC06570,Debit,2460.68
TRANS006571,ACC06571,Debit,4335.45
TRANS006572,ACC06572,Credit,1427.38
TRANS006573,ACC06573,Credit,1620.03
TRANS006574,ACC06574,Credit,3201.03
TRANS006575,ACC06575,Credit,3638.36
TRANS006576,ACC06576,Credit,4832.63
TRANS006577,ACC06577,Credit,1129.65
TRANS006578,ACC06578,Credit,721.9
TRANS006579,ACC06579,Credit,4527.82
TRANS006580,ACC06580,Debit,4735.59
TRANS006581,ACC06581,Credit,1791.89
TRANS006582,ACC06582,Credit,3003.16
TRANS006583,ACC06583,Credit,4363.93
TRANS006584,ACC06584,Credit,2859.16
TRANS006585,ACC06585,Credit,2650.32
TRANS006586,ACC06586,Credit,4901.74
TRANS006587,ACC06587,Credit,3341.95
TRANS006588,ACC06588,Credit,951.06
TRANS006589,ACC06589,Debit,2796.4
TRANS006590,ACC06590,Credit,2617.5
TRANS006591,ACC06591,Credit,554.69
TRANS006592,ACC06592,Credit,2274.23
TRANS006593,ACC06593,Debit,917.99
TRANS006594,ACC06594,Credit,2093.12
TRANS006595,ACC06595,Debit,93.2
TRANS006596,ACC06596,Credit,2149.56
TRANS006597,ACC06597,Credit,3304.83
TRANS006598,ACC06598,Credit,2584.93
TRANS006599,ACC06599,Credit,1569.6
TRANS006600,ACC06600,Debit,416.07
TRANS006601,ACC06601,Debit,2817.83
TRANS006602,ACC06602,Debit,1384.22
TRANS006603,ACC06603,Credit,4822.33
TRANS006604,ACC06604,Debit,2569.16
TRANS006605,ACC06605,Debit,1607.21
TRANS006606,ACC06606,Debit,2293.77
TRANS006607,ACC06607,Debit,3217.51
TRANS006608,ACC06608,Debit,4380.51
TRANS006609,ACC06609,Debit,4395.09
TRANS006610,ACC06610,Debit,2731.52
TRANS006611,ACC06611,Credit,514.53
TRANS006612,ACC06612,Credit,2317.68
TRANS006613,ACC06613,Debit,3613.27
TRANS006614,ACC06614,Debit,1272.04
TRANS006615,ACC06615,Credit,1414.58
TRANS006616,ACC06616,Credit,999.65
TRANS006617,ACC06617,Credit,373.18
TRANS006618,ACC06618,Debit,4838.07
TRANS006619,ACC06619,Credit,4882.91
TRANS006620,ACC06620,Credit,4481.52
TRANS006621,ACC06621,Credit,1767.47
TRANS006622,ACC06622,Credit,933.9
TRANS006623,ACC06623,Debit,471.33
TRANS006624,ACC06624,Credit,1901.21
TRANS006625,ACC06625,Credit,334.89
TRANS006626,ACC06626,Credit,3591.63
TRANS006627,ACC06627,Debit,2961.73
TRANS006628,ACC06628,Debit,1357.13
TRANS006629,ACC06629,Debit,518.73
TRANS006630,ACC06630,Debit,816.43
TRANS006631,ACC06631,Debit,146.43
TRANS006632,ACC06632,Credit,2032.12
TRANS006633,ACC06633,Credit,3654.5
TRANS006634,ACC06634,Debit,438.78
TRANS006635,ACC06635,Credit,4833.79
TRANS006636,ACC06636,Debit,3649.03
TRANS006637,ACC06637,Debit,3561.87
TRANS006638,ACC06638,Debit,1234.3
TRANS006639,ACC06639,Debit,2497.2
TRANS006640,ACC06640,Debit,3260.01
TRANS006641,ACC06641,Credit,1702.6
TRANS006642,ACC06642,Debit,2162.31
TRANS006643,ACC06643,Debit,1047.43
TRANS006644,ACC06644,Debit,1125.71
TRANS006645,ACC06645,Debit,2804.44
TRANS006646,ACC06646,Credit,1793.28
TRANS006647,ACC06647,Debit,4855.9
TRANS006648,ACC06648,Debit,3855.26
TRANS006649,ACC06649,Debit,4307.86
TRANS006650,ACC06650,Debit,1403.85
TRANS006651,ACC06651,Debit,3722.83
TRANS006652,ACC06652,Credit,2654.35
TRANS006653,ACC06653,Credit,1652.58
TRANS006654,ACC06654,Debit,14.95
TRANS006655,ACC06655,Credit,3304.22
TRANS006656,ACC06656,Debit,4527.42
TRANS006657,ACC06657,Credit,3601.4
TRANS006658,ACC06658,Debit,750.79
TRANS006659,ACC06659,Credit,1866.24
TRANS006660,ACC06660,Debit,3287.93
TRANS006661,ACC06661,Credit,4737.44
TRANS006662,ACC06662,Debit,3475.53
TRANS006663,ACC06663,Credit,2848.13
TRANS006664,ACC06664,Debit,55.95
TRANS006665,ACC06665,Credit,4415.56
TRANS006666,ACC06666,Credit,3558.6
TRANS006667,ACC06667,Debit,1394.11
TRANS006668,ACC06668,Debit,976.2
TRANS006669,ACC06669,Credit,3101.6
TRANS006670,ACC06670,Debit,4373.29
TRANS006671,ACC06671,Debit,2964.52
TRANS006672,ACC06672,Credit,1536.64
TRANS006673,ACC06673,Credit,3649.91
TRANS006674,ACC06674,Debit,3153.0
TRANS006675,ACC06675,Credit,2145.84
TRANS006676,ACC06676,Credit,679.77
TRANS006677,ACC06677,Credit,4630.35
TRANS006678,ACC06678,Credit,1796.16
TRANS006679,ACC06679,Credit,1342.26
TRANS006680,ACC06680,Debit,2254.18
TRANS006681,ACC06681,Credit,1089.42
TRANS006682,ACC06682,Credit,4465.31
TRANS006683,ACC06683,Debit,1215.04
TRANS006684,ACC06684,Credit,4305.93
TRANS006685,ACC06685,Credit,304.99
TRANS006686,ACC06686,Debit,1839.47
TRANS006687,ACC06687,Credit,4264.86
TRANS006688,ACC06688,Credit,2350.21
TRANS006689,ACC06689,Credit,3227.35
TRANS006690,ACC06690,Debit,3470.82
TRANS006691,ACC06691,Credit,1420.49
TRANS006692,ACC06692,Credit,4688.26
TRANS006693,ACC06693,Credit,2958.71
TRANS006694,ACC06694,Credit,4127.54
TRANS006695,ACC06695,Credit,1597.3
TRANS006696,ACC06696,Debit,4805.25
TRANS006697,ACC06697,Debit,4142.01
TRANS006698,ACC06698,Debit,4611.07
TRANS006699,ACC06699,Credit,3038.79
TRANS006700,ACC06700,Debit,1503.59
TRANS006701,ACC06701,Credit,4189.77
TRANS006702,ACC06702,Debit,3503.56
TRANS006703,ACC06703,Debit,1429.88
TRANS006704,ACC06704,Debit,755.48
TRANS006705,ACC06705,Credit,330.08
TRANS006706,ACC06706,Debit,831.05
TRANS006707,ACC06707,Debit,2836.07
TRANS006708,ACC06708,Credit,4966.28
TRANS006709,ACC06709,Debit,1472.55
TRANS006710,ACC06710,Debit,350.31
TRANS006711,ACC06711,Debit,4460.35
TRANS006712,ACC06712,Credit,2219.83
TRANS006713,ACC06713,Debit,3606.55
TRANS006714,ACC06714,Debit,4123.78
TRANS006715,ACC06715,Debit,1975.98
TRANS006716,ACC06716,Debit,1905.25
TRANS006717,ACC06717,Credit,2439.57
TRANS006718,ACC06718,Debit,3437.31
TRANS006719,ACC06719,Debit,1861.3
TRANS006720,ACC06720,Debit,4588.83
TRANS006721,ACC06721,Credit,2746.7
TRANS006722,ACC06722,Debit,4016.19
TRANS006723,ACC06723,Debit,3162.89
TRANS006724,ACC06724,Credit,1685.96
TRANS006725,ACC06725,Debit,3413.29
TRANS006726,ACC06726,Credit,3293.79
TRANS006727,ACC06727,Credit,3015.02
TRANS006728,ACC06728,Debit,4609.26
TRANS006729,ACC06729,Debit,3294.34
TRANS006730,ACC06730,Debit,4094.49
TRANS006731,ACC06731,Credit,4191.3
TRANS006732,ACC06732,Credit,982.84
TRANS006733,ACC06733,Credit,2030.48
TRANS006734,ACC06734,Credit,1145.8
TRANS006735,ACC06735,Credit,4879.19
TRANS006736,ACC06736,Credit,4848.44
TRANS006737,ACC06737,Debit,2342.38
TRANS006738,ACC06738,Credit,726.4
TRANS006739,ACC06739,Debit,4809.11
TRANS006740,ACC06740,Credit,1686.57
TRANS006741,ACC06741,Debit,238.48
TRANS006742,ACC06742,Credit,4532.76
TRANS006743,ACC06743,Credit,4979.72
TRANS006744,ACC06744,Credit,1574.61
TRANS006745,ACC06745,Debit,129.65
TRANS006746,ACC06746,Credit,3150.13
TRANS006747,ACC06747,Credit,2280.14
TRANS006748,ACC06748,Credit,2863.51
TRANS006749,ACC06749,Debit,2343.92
TRANS006750,ACC06750,Credit,2459.13
TRANS006751,ACC06751,Debit,2228.42
TRANS006752,ACC06752,Credit,1679.57
TRANS006753,ACC06753,Credit,1267.42
TRANS006754,ACC06754,Credit,2294.29
TRANS006755,ACC06755,Debit,4332.12
TRANS006756,ACC06756,Credit,104.91
TRANS006757,ACC06757,Credit,1796.96
TRANS006758,ACC06758,Debit,2595.92
TRANS006759,ACC06759,Credit,663.54
TRANS006760,ACC06760,Credit,3641.02
TRANS006761,ACC06761,Debit,4590.13
TRANS006762,ACC06762,Credit,3677.01
TRANS006763,ACC06763,Credit,2940.29
TRANS006764,ACC06764,Credit,3185.63
TRANS006765,ACC06765,Debit,1265.4
TRANS006766,ACC06766,Credit,1960.54
TRANS006767,ACC06767,Credit,4494.85
TRANS006768,ACC06768,Debit,2527.91
TRANS006769,ACC06769,Debit,1962.96
TRANS006770,ACC06770,Credit,4730.08
TRANS006771,ACC06771,Debit,1073.73
TRANS006772,ACC06772,Debit,1780.57
TRANS006773,ACC06773,Credit,4886.34
TRANS006774,ACC06774,Credit,1364.55
TRANS006775,ACC06775,Debit,3836.97
TRANS006776,ACC06776,Credit,938.46
TRANS006777,ACC06777,Debit,2388.08
TRANS006778,ACC06778,Debit,1213.63
TRANS006779,ACC06779,Credit,544.87
TRANS006780,ACC06780,Credit,1364.74
TRANS006781,ACC06781,Credit,3534.52
TRANS006782,ACC06782,Debit,2868.73
TRANS006783,ACC06783,Debit,1455.39
TRANS006784,ACC06784,Credit,3854.1
TRANS006785,ACC06785,Debit,1593.58
TRANS006786,ACC06786,Credit,4789.03
TRANS006787,ACC06787,Credit,2764.08
TRANS006788,ACC06788,Debit,4173.73
TRANS006789,ACC06789,Credit,629.6
TRANS006790,ACC06790,Credit,2591.26
TRANS006791,ACC06791,Credit,4370.6
TRANS006792,ACC06792,Debit,2801.07
TRANS006793,ACC06793,Debit,3819.15
TRANS006794,ACC06794,Credit,3500.96
TRANS006795,ACC06795,Credit,1186.58
TRANS006796,ACC06796,Credit,852.33
TRANS006797,ACC06797,Debit,3295.63
TRANS006798,ACC06798,Credit,4081.96
TRANS006799,ACC06799,Credit,4708.22
TRANS006800,ACC06800,Credit,2178.41
TRANS006801,ACC06801,Credit,2931.67
TRANS006802,ACC06802,Credit,2705.68
TRANS006803,ACC06803,Debit,3577.48
TRANS006804,ACC06804,Debit,626.19
TRANS006805,ACC06805,Credit,4073.18
TRANS006806,ACC06806,Debit,3702.64
TRANS006807,ACC06807,Credit,4048.14
TRANS006808,ACC06808,Debit,3011.94
TRANS006809,ACC06809,Debit,2373.32
TRANS006810,ACC06810,Credit,405.74
TRANS006811,ACC06811,Debit,1779.39
TRANS006812,ACC06812,Credit,1084.16
TRANS006813,ACC06813,Credit,3323.32
TRANS006814,ACC06814,Credit,4933.01
TRANS006815,ACC06815,Debit,2370.01
TRANS006816,ACC06816,Debit,4328.45
TRANS006817,ACC06817,Credit,1241.35
TRANS006818,ACC06818,Credit,190.85
TRANS006819,ACC06819,Credit,3440.69
TRANS006820,ACC06820,Debit,3566.52
TRANS006821,ACC06821,Debit,3936.0
TRANS006822,ACC06822,Credit,2780.99
TRANS006823,ACC06823,Credit,2886.4
TRANS006824,ACC06824,Debit,216.06
TRANS006825,ACC06825,Debit,677.64
TRANS006826,ACC06826,Credit,380.05
TRANS006827,ACC06827,Debit,2317.35
TRANS006828,ACC06828,Debit,4887.79
TRANS006829,ACC06829,Credit,129.94
TRANS006830,ACC06830,Credit,1907.42
TRANS006831,ACC06831,Debit,3881.11
TRANS006832,ACC06832,Debit,3129.47
TRANS006833,ACC06833,Debit,4802.57
TRANS006834,ACC06834,Credit,4920.55
TRANS006835,ACC06835,Debit,15.54
TRANS006836,ACC06836,Credit,4702.49
TRANS006837,ACC06837,Debit,1190.01
TRANS006838,ACC06838,Credit,1453.33
TRANS006839,ACC06839,Debit,3295.46
TRANS006840,ACC06840,Credit,329.8
TRANS006841,ACC06841,Credit,2577.18
TRANS006842,ACC06842,Credit,1903.88
TRANS006843,ACC06843,Credit,4953.04
TRANS006844,ACC06844,Debit,4949.65
TRANS006845,ACC06845,Debit,393.72
TRANS006846,ACC06846,Debit,4340.24
TRANS006847,ACC06847,Credit,1535.72
TRANS006848,ACC06848,Debit,2177.03
TRANS006849,ACC06849,Debit,3143.03
TRANS006850,ACC06850,Debit,4066.2
TRANS006851,ACC06851,Debit,4716.69
TRANS006852,ACC06852,Debit,4053.5
TRANS006853,ACC06853,Credit,3046.34
TRANS006854,ACC06854,Debit,1243.56
TRANS006855,ACC06855,Credit,3575.14
TRANS006856,ACC06856,Debit,139.55
TRANS006857,ACC06857,Debit,678.75
TRANS006858,ACC06858,Credit,1496.48
TRANS006859,ACC06859,Credit,331.82
TRANS006860,ACC06860,Debit,3590.3
TRANS006861,ACC06861,Credit,2132.84
TRANS006862,ACC06862,Credit,1211.71
TRANS006863,ACC06863,Debit,4628.69
TRANS006864,ACC06864,Credit,3134.29
TRANS006865,ACC06865,Credit,886.41
TRANS006866,ACC06866,Credit,4115.79
TRANS006867,ACC06867,Credit,2119.33
TRANS006868,ACC06868,Debit,1949.16
TRANS006869,ACC06869,Debit,2926.19
TRANS006870,ACC06870,Credit,1480.1
TRANS006871,ACC06871,Credit,279.27
TRANS006872,ACC06872,Credit,3662.12
TRANS006873,ACC06873,Credit,4377.7
TRANS006874,ACC06874,Credit,3834.56
TRANS006875,ACC06875,Debit,4131.95
TRANS006876,ACC06876,Debit,1651.31
TRANS006877,ACC06877,Credit,1514.22
TRANS006878,ACC06878,Credit,4326.4
TRANS006879,ACC06879,Debit,727.36
TRANS006880,ACC06880,Credit,1216.55
TRANS006881,ACC06881,Debit,2360.47
TRANS006882,ACC06882,Credit,4236.98
TRANS006883,ACC06883,Debit,4526.41
TRANS006884,ACC06884,Debit,147.72
TRANS006885,ACC06885,Debit,1194.35
TRANS006886,ACC06886,Debit,3212.11
TRANS006887,ACC06887,Debit,2595.47
TRANS006888,ACC06888,Debit,3119.59
TRANS006889,ACC06889,Debit,2120.29
TRANS006890,ACC06890,Credit,3566.23
TRANS006891,ACC06891,Credit,518.34
TRANS006892,ACC06892,Debit,4684.1
TRANS006893,ACC06893,Credit,2461.07
TRANS006894,ACC06894,Debit,1107.03
TRANS006895,ACC06895,Credit,2152.06
TRANS006896,ACC06896,Credit,990.62
TRANS006897,ACC06897,Credit,2801.57
TRANS006898,ACC06898,Credit,321.25
TRANS006899,ACC06899,Credit,2458.32
TRANS006900,ACC06900,Credit,792.74
TRANS006901,ACC06901,Credit,1414.97
TRANS006902,ACC06902,Debit,3178.32
TRANS006903,ACC06903,Credit,56.26
TRANS006904,ACC06904,Credit,984.54
TRANS006905,ACC06905,Credit,302.8
TRANS006906,ACC06906,Debit,3169.95
TRANS006907,ACC06907,Credit,4429.65
TRANS006908,ACC06908,Credit,2103.36
TRANS006909,ACC06909,Credit,2659.82
TRANS006910,ACC06910,Credit,1807.24
TRANS006911,ACC06911,Debit,3583.26
TRANS006912,ACC06912,Debit,2556.37
TRANS006913,ACC06913,Debit,77.57
TRANS006914,ACC06914,Credit,2237.36
TRANS006915,ACC06915,Credit,4790.47
TRANS006916,ACC06916,Credit,3437.4
TRANS006917,ACC06917,Debit,682.92
TRANS006918,ACC06918,Credit,1290.95
TRANS006919,ACC06919,Debit,580.62
TRANS006920,ACC06920,Debit,4689.97
TRANS006921,ACC06921,Debit,1214.75
TRANS006922,ACC06922,Debit,3783.64
TRANS006923,ACC06923,Debit,206.91
TRANS006924,ACC06924,Debit,3322.35
TRANS006925,ACC06925,Credit,2029.68
TRANS006926,ACC06926,Debit,3471.14
TRANS006927,ACC06927,Debit,1348.07
TRANS006928,ACC06928,Debit,1831.13
TRANS006929,ACC06929,Credit,3980.55
TRANS006930,ACC06930,Debit,1027.57
TRANS006931,ACC06931,Debit,1201.5
TRANS006932,ACC06932,Debit,2901.27
TRANS006933,ACC06933,Credit,4757.07
TRANS006934,ACC06934,Credit,305.88
TRANS006935,ACC06935,Debit,3875.58
TRANS006936,ACC06936,Credit,4337.72
TRANS006937,ACC06937,Debit,4219.18
TRANS006938,ACC06938,Debit,1794.08
TRANS006939,ACC06939,Credit,889.79
TRANS006940,ACC06940,Credit,3385.32
TRANS006941,ACC06941,Debit,821.58
TRANS006942,ACC06942,Debit,2809.21
TRANS006943,ACC06943,Debit,2051.12
TRANS006944,ACC06944,Credit,1159.9
TRANS006945,ACC06945,Debit,3075.31
TRANS006946,ACC06946,Credit,2941.44
TRANS006947,ACC06947,Credit,4927.8
TRANS006948,ACC06948,Debit,4700.48
TRANS006949,ACC06949,Credit,1976.68
TRANS006950,ACC06950,Credit,3859.13
TRANS006951,ACC06951,Debit,4170.46
TRANS006952,ACC06952,Debit,4464.19
TRANS006953,ACC06953,Credit,308.4
TRANS006954,ACC06954,Debit,172.3
TRANS006955,ACC06955,Debit,3498.45
TRANS006956,ACC06956,Credit,2903.97
TRANS006957,ACC06957,Debit,2916.51
TRANS006958,ACC06958,Credit,4641.58
TRANS006959,ACC06959,Debit,3961.39
TRANS006960,ACC06960,Credit,2411.94
TRANS006961,ACC06961,Debit,3471.79
TRANS006962,ACC06962,Debit,1979.54
TRANS006963,ACC06963,Debit,1823.95
TRANS006964,ACC06964,Debit,4177.29
TRANS006965,ACC06965,Debit,2105.09
TRANS006966,ACC06966,Debit,622.08
TRANS006967,ACC06967,Credit,4165.25
TRANS006968,ACC06968,Credit,3940.43
