Account ID,Customer ID,Account Type,Branch,Balance,Currency
ACC05773,CUST5525,Fixed Deposit,New York,10106.28,USD
ACC05774,CUST5526,Savings,Philadelphia,48180.87,USD
ACC05775,CUST5527,Fixed Deposit,Phoenix,99157.47,INR
ACC05776,CUST5315,Recurring Deposit,San Diego,87022.27,GBP
ACC05777,CUST5528,Fixed Deposit,San Antonio,77654.72,USD
ACC05778,CUST5529,Recurring Deposit,San Diego,70936.88,GBP
ACC05779,CUST5530,Recurring Deposit,Philadelphia,3699.0,EUR
ACC05780,CUST5531,Savings,San Antonio,33259.51,EUR
ACC05781,CUST5532,Current,New York,49730.88,JPY
ACC05782,CUST5533,Savings,San Diego,61672.41,JPY
ACC05783,CUST5534,Fixed Deposit,Houston,13941.47,INR
ACC05784,CUST5535,Current,New York,73092.17,EUR
ACC05785,CUST5536,Savings,San Antonio,15145.09,USD
ACC05786,CUST5537,Current,Phoenix,84525.82,GBP
ACC05787,CUST5538,Fixed Deposit,San Antonio,16366.13,INR
ACC05788,CUST5539,Current,Houston,64594.87,INR
ACC05789,CUST5540,Fixed Deposit,Phoenix,83117.01,USD
ACC05790,CUST5541,Current,Houston,98805.55,GBP
ACC05791,CUST5542,Savings,Phoenix,42751.52,EUR
ACC05792,CUST5543,Fixed Deposit,New York,59757.79,JPY
ACC05793,CUST5544,Savings,Philadelphia,5079.5,GBP
ACC05794,CUST5545,Savings,Philadelphia,94293.36,GBP
ACC05795,CUST5546,Fixed Deposit,Houston,65854.6,EUR
ACC05796,CUST5547,Savings,San Diego,46564.64,INR
ACC05797,CUST5116,Savings,Philadelphia,36348.55,JPY
ACC05798,CUST5548,Recurring Deposit,New York,60892.06,EUR
ACC05799,CUST5549,Fixed Deposit,New York,21032.06,EUR
ACC05800,CUST5550,Fixed Deposit,San Antonio,97954.44,USD
ACC05801,CUST5551,Savings,Phoenix,97951.72,USD
ACC05802,CUST5552,Savings,Houston,54207.69,GBP
ACC05803,CUST5553,Fixed Deposit,Chicago,52436.31,INR
ACC05804,CUST5554,Fixed Deposit,Chicago,29186.1,GBP
ACC05805,CUST4300,Recurring Deposit,New York,40498.72,GBP
ACC05806,CUST5555,Savings,Philadelphia,7555.84,USD
ACC05807,CUST5556,Fixed Deposit,New York,94239.5,EUR
ACC05808,CUST5557,Recurring Deposit,Los Angeles,42737.01,JPY
ACC05809,CUST5558,Fixed Deposit,Los Angeles,57814.3,USD
ACC05810,CUST5559,Current,Los Angeles,81017.7,USD
ACC05811,CUST5560,Savings,Phoenix,3012.27,USD
ACC05812,CUST5561,Fixed Deposit,Los Angeles,28565.67,INR
ACC05813,CUST5562,Savings,Houston,21065.87,JPY
ACC05814,CUST5563,Recurring Deposit,Philadelphia,76383.52,INR
ACC05815,CUST3069,Fixed Deposit,Houston,94250.13,GBP
ACC05816,CUST5564,Fixed Deposit,Phoenix,68007.77,GBP
ACC05817,CUST5565,Savings,Houston,3353.96,EUR
ACC05818,CUST5566,Recurring Deposit,San Diego,35713.55,USD
ACC05819,CUST5567,Current,San Diego,72979.35,EUR
ACC05820,CUST5568,Current,San Diego,76303.01,INR
ACC05821,CUST5569,Fixed Deposit,New York,55711.36,USD
ACC05822,CUST5570,Savings,Philadelphia,29724.82,JPY
ACC05823,CUST5571,Current,Chicago,176.87,EUR
ACC05824,CUST5572,Savings,New York,89422.42,GBP
ACC05825,CUST5573,Savings,Phoenix,19452.67,GBP
ACC05826,CUST5574,Savings,New York,16142.38,JPY
ACC05827,CUST5575,Current,New York,4531.17,USD
ACC05828,CUST4293,Recurring Deposit,Philadelphia,77300.22,USD
ACC05829,CUST5576,Current,Chicago,57869.81,JPY
ACC05830,CUST5577,Fixed Deposit,Philadelphia,69412.29,JPY
ACC05831,CUST4014,Savings,Phoenix,34739.32,JPY
ACC05832,CUST5578,Recurring Deposit,San Antonio,15200.99,EUR
ACC05833,CUST5579,Current,Chicago,91905.76,INR
ACC05834,CUST5580,Current,Philadelphia,60161.33,INR
ACC05835,CUST5581,Current,New York,88217.46,GBP
ACC05836,CUST5582,Fixed Deposit,Houston,28555.38,USD
ACC05837,CUST5583,Fixed Deposit,Philadelphia,71287.85,JPY
ACC05838,CUST5584,Fixed Deposit,Philadelphia,32875.09,JPY
ACC05839,CUST5585,Fixed Deposit,San Diego,95618.19,EUR
ACC05840,CUST5586,Savings,Philadelphia,89562.01,USD
ACC05841,CUST5587,Savings,Chicago,74542.79,EUR
ACC05842,CUST5588,Current,Chicago,73586.76,JPY
ACC05843,CUST5589,Savings,Houston,6408.27,GBP
ACC05844,CUST5590,Recurring Deposit,San Antonio,61159.05,INR
ACC05845,CUST5591,Savings,Los Angeles,29486.22,GBP
ACC05846,CUST5592,Savings,Houston,86168.81,JPY
ACC05847,CUST5593,Savings,Philadelphia,79028.9,JPY
ACC05848,CUST5594,Fixed Deposit,Houston,39214.35,USD
ACC05849,CUST5595,Recurring Deposit,San Antonio,9164.66,USD
ACC05850,CUST5596,Savings,Phoenix,82648.6,GBP
ACC05851,CUST5597,Current,Chicago,21329.76,JPY
ACC05852,CUST5598,Savings,Chicago,3043.97,INR
ACC05853,CUST5599,Current,Houston,94002.23,USD
ACC05854,CUST5600,Recurring Deposit,Philadelphia,47170.54,JPY
ACC05855,CUST5601,Savings,Phoenix,56624.16,EUR
ACC05856,CUST5602,Fixed Deposit,Chicago,37986.07,USD
ACC05857,CUST5603,Fixed Deposit,Los Angeles,64594.89,USD
ACC05858,CUST5604,Current,Phoenix,39065.95,USD
ACC05859,CUST5605,Current,Philadelphia,87602.58,JPY
ACC05860,CUST5606,Savings,Houston,95286.25,EUR
ACC05861,CUST5607,Recurring Deposit,New York,70172.18,USD
ACC05862,CUST5608,Recurring Deposit,San Antonio,56637.96,GBP
ACC05863,CUST5609,Savings,Philadelphia,89866.36,JPY
ACC05864,CUST1986,Recurring Deposit,Philadelphia,41940.35,EUR
ACC05865,CUST5610,Savings,San Antonio,6073.63,JPY
ACC05866,CUST5611,Savings,Chicago,46429.82,EUR
ACC05867,CUST5612,Recurring Deposit,Phoenix,14876.45,JPY
ACC05868,CUST5613,Savings,Phoenix,92154.95,EUR
ACC05869,CUST5614,Current,San Diego,86577.72,INR
ACC05870,CUST5615,Current,Philadelphia,43503.42,EUR
ACC05871,CUST5616,Recurring Deposit,San Antonio,10287.68,INR
ACC05872,CUST5617,Recurring Deposit,New York,7158.13,USD
ACC05873,CUST5618,Fixed Deposit,Los Angeles,60650.21,EUR
ACC05874,CUST5619,Savings,Phoenix,48196.93,USD
ACC05875,CUST5620,Recurring Deposit,Chicago,68329.12,JPY
ACC05876,CUST5621,Recurring Deposit,Phoenix,91682.94,GBP
ACC05877,CUST5622,Recurring Deposit,Phoenix,39716.35,EUR
ACC05878,CUST5623,Recurring Deposit,New York,44484.54,EUR
ACC05879,CUST5624,Savings,Chicago,36526.85,GBP
ACC05880,CUST5625,Recurring Deposit,Houston,7900.66,JPY
ACC05881,CUST5626,Current,Chicago,41721.43,JPY
ACC05882,CUST5627,Recurring Deposit,San Diego,25628.65,USD
ACC05883,CUST5628,Recurring Deposit,Philadelphia,37391.45,JPY
ACC05884,CUST5629,Fixed Deposit,Philadelphia,44381.6,JPY
ACC05885,CUST5630,Fixed Deposit,New York,15853.69,JPY
ACC05886,CUST5631,Fixed Deposit,San Antonio,32912.03,GBP
ACC05887,CUST5632,Savings,San Antonio,45322.37,EUR
ACC05888,CUST5633,Current,San Diego,7797.4,JPY
ACC05889,CUST5634,Fixed Deposit,New York,48230.57,EUR
ACC05890,CUST5635,Current,Houston,62744.51,EUR
ACC05891,CUST5636,Recurring Deposit,San Diego,41506.11,INR
ACC05892,CUST5637,Recurring Deposit,Houston,69078.05,EUR
ACC05893,CUST5638,Recurring Deposit,Chicago,84569.99,JPY
ACC05894,CUST5639,Fixed Deposit,Los Angeles,67113.51,JPY
ACC05895,CUST5640,Fixed Deposit,San Antonio,57189.64,GBP
ACC05896,CUST5641,Recurring Deposit,New York,66481.79,GBP
ACC05897,CUST5642,Current,Chicago,64537.1,INR
ACC05898,CUST5643,Recurring Deposit,Los Angeles,57204.55,GBP
ACC05899,CUST5644,Savings,San Diego,34525.42,GBP
ACC05900,CUST5645,Current,New York,61894.07,INR
ACC05901,CUST5646,Recurring Deposit,New York,1877.38,GBP
ACC05902,CUST5608,Current,Phoenix,2521.57,INR
ACC05903,CUST5647,Recurring Deposit,Phoenix,83926.64,EUR
ACC05904,CUST5648,Savings,Chicago,92977.6,EUR
ACC05905,CUST5649,Fixed Deposit,Chicago,3955.41,EUR
ACC05906,CUST5650,Current,San Antonio,12088.66,JPY
ACC05907,CUST3130,Fixed Deposit,New York,20722.53,GBP
ACC05908,CUST5651,Fixed Deposit,New York,58306.1,JPY
ACC05909,CUST5652,Current,San Antonio,56113.64,EUR
ACC05910,CUST5653,Savings,Los Angeles,2506.54,JPY
ACC05911,CUST5654,Savings,New York,86815.07,USD
ACC05912,CUST5655,Current,New York,86092.4,GBP
ACC05913,CUST5656,Fixed Deposit,New York,16253.0,JPY
ACC05914,CUST5657,Recurring Deposit,Houston,10340.91,GBP
ACC05915,CUST5658,Fixed Deposit,Philadelphia,95615.79,EUR
ACC05916,CUST5659,Recurring Deposit,Phoenix,33828.83,JPY
ACC05917,CUST5660,Savings,San Diego,25906.7,USD
ACC05918,CUST2971,Current,New York,19944.68,JPY
ACC05919,CUST5661,Current,Philadelphia,5155.5,INR
ACC05920,CUST5662,Savings,San Antonio,8198.7,INR
ACC05921,CUST5663,Fixed Deposit,Los Angeles,32412.33,INR
ACC05922,CUST5664,Current,New York,58228.7,USD
ACC05923,CUST5665,Savings,Philadelphia,31454.15,GBP
ACC05924,CUST5666,Recurring Deposit,New York,84308.17,USD
ACC05925,CUST5667,Savings,Phoenix,63403.74,GBP
ACC05926,CUST5668,Recurring Deposit,New York,16950.78,EUR
ACC05927,CUST5669,Current,Philadelphia,34738.69,USD
ACC05928,CUST5670,Current,Los Angeles,67348.71,JPY
ACC05929,CUST5671,Savings,San Antonio,1917.33,GBP
ACC05930,CUST5672,Current,San Antonio,35888.4,INR
ACC05931,CUST2739,Fixed Deposit,San Antonio,80737.44,GBP
ACC05932,CUST1834,Current,Chicago,86171.03,GBP
ACC05933,CUST5673,Fixed Deposit,Phoenix,63355.86,INR
ACC05934,CUST5674,Current,San Antonio,33768.29,USD
ACC05935,CUST5675,Current,Phoenix,75706.47,USD
ACC05936,CUST5676,Current,San Diego,65215.18,EUR
ACC05937,CUST5677,Savings,Phoenix,38506.35,USD
ACC05938,CUST5678,Current,Chicago,2280.73,INR
ACC05939,CUST5679,Savings,San Diego,64871.17,INR
ACC05940,CUST5680,Savings,Houston,44235.91,JPY
ACC05941,CUST5681,Recurring Deposit,Los Angeles,24210.62,USD
ACC05942,CUST5682,Fixed Deposit,Philadelphia,93524.37,USD
ACC05943,CUST5683,Savings,New York,12938.73,JPY
ACC05944,CUST5684,Savings,San Diego,73232.16,USD
ACC05945,CUST5685,Current,San Diego,66578.1,EUR
ACC05946,CUST5686,Current,San Antonio,71281.08,GBP
ACC05947,CUST5687,Fixed Deposit,Phoenix,32649.85,EUR
ACC05948,CUST5688,Savings,Phoenix,46151.35,USD
ACC05949,CUST5689,Savings,Philadelphia,98616.41,JPY
ACC05950,CUST5690,Fixed Deposit,New York,33285.29,USD
ACC05951,CUST5691,Fixed Deposit,Phoenix,61097.29,USD
ACC05952,CUST5692,Savings,San Antonio,96133.87,JPY
ACC05953,CUST5693,Savings,San Antonio,47786.45,GBP
ACC05954,CUST5694,Recurring Deposit,New York,43397.15,INR
ACC05955,CUST5695,Current,Chicago,1174.28,GBP
ACC05956,CUST5696,Recurring Deposit,Phoenix,79126.73,JPY
ACC05957,CUST5697,Current,Philadelphia,2677.05,EUR
ACC05958,CUST5698,Current,Los Angeles,6142.25,EUR
ACC05959,CUST1374,Fixed Deposit,Philadelphia,18583.16,INR
ACC05960,CUST5699,Savings,San Antonio,27294.44,JPY
ACC05961,CUST5700,Fixed Deposit,Houston,34217.12,JPY
ACC05962,CUST5701,Fixed Deposit,San Antonio,78430.74,JPY
ACC05963,CUST5702,Current,Houston,74752.58,INR
ACC05964,CUST5703,Current,Los Angeles,46529.74,INR
ACC05965,CUST5704,Fixed Deposit,Houston,52579.86,EUR
ACC05966,CUST5705,Current,Los Angeles,55125.04,EUR
ACC05967,CUST5706,Fixed Deposit,Philadelphia,38111.01,GBP
ACC05968,CUST5707,Recurring Deposit,Chicago,48042.85,JPY
ACC05969,CUST1491,Current,New York,28741.98,INR
ACC05970,CUST5708,Recurring Deposit,San Diego,9166.66,GBP
ACC05971,CUST5709,Fixed Deposit,Chicago,69449.91,JPY
ACC05972,CUST5710,Current,New York,19865.58,GBP
ACC05973,CUST5711,Savings,New York,65540.58,GBP
ACC05974,CUST5712,Fixed Deposit,San Diego,1980.7,JPY
ACC05975,CUST5713,Savings,Los Angeles,35036.56,GBP
ACC05976,CUST5714,Savings,Chicago,6713.38,EUR
ACC05977,CUST5715,Current,San Antonio,15987.8,INR
ACC05978,CUST5716,Fixed Deposit,New York,68911.17,JPY
ACC05979,CUST5717,Fixed Deposit,Houston,27541.99,GBP
ACC05980,CUST5718,Recurring Deposit,Philadelphia,65060.47,INR
ACC05981,CUST5719,Savings,Philadelphia,40450.01,GBP
ACC05982,CUST5720,Fixed Deposit,San Antonio,92306.95,EUR
ACC05983,CUST5721,Current,New York,57979.56,USD
ACC05984,CUST5722,Recurring Deposit,Phoenix,89681.81,INR
ACC05985,CUST5723,Savings,Chicago,53977.35,INR
ACC05986,CUST5724,Savings,Phoenix,91403.92,USD
ACC05987,CUST5725,Recurring Deposit,San Antonio,99595.09,EUR
ACC05988,CUST5726,Recurring Deposit,Los Angeles,69649.39,EUR
ACC05989,CUST1671,Current,Phoenix,90577.49,EUR
ACC05990,CUST5727,Savings,Philadelphia,51116.86,JPY
ACC05991,CUST0493,Fixed Deposit,New York,95912.04,GBP
ACC05992,CUST5728,Recurring Deposit,Philadelphia,42645.34,USD
ACC05993,CUST5729,Savings,Philadelphia,37492.6,JPY
ACC05994,CUST0668,Current,Los Angeles,35969.67,INR
ACC05995,CUST5730,Recurring Deposit,Los Angeles,80714.2,JPY
ACC05996,CUST5731,Fixed Deposit,San Antonio,77636.28,JPY
ACC05997,CUST5732,Fixed Deposit,Houston,23818.07,INR
ACC05998,CUST5733,Recurring Deposit,San Diego,72618.81,INR
ACC05999,CUST5734,Recurring Deposit,Philadelphia,19946.09,INR
ACC06000,CUST5735,Savings,Phoenix,60693.61,GBP
ACC06001,CUST5736,Recurring Deposit,San Diego,14856.84,GBP
ACC06002,CUST5737,Fixed Deposit,Phoenix,54091.9,JPY
ACC06003,CUST5738,Savings,Philadelphia,8492.01,JPY
ACC06004,CUST5739,Fixed Deposit,San Antonio,47302.1,GBP
ACC06005,CUST5740,Savings,Houston,79992.55,USD
ACC06006,CUST5741,Savings,San Diego,17457.69,JPY
ACC06007,CUST0589,Savings,Phoenix,95679.04,JPY
ACC06008,CUST5742,Fixed Deposit,Chicago,15663.4,JPY
ACC06009,CUST5743,Current,Los Angeles,69400.42,USD
ACC06010,CUST5744,Savings,Philadelphia,51750.47,JPY
ACC06011,CUST5745,Savings,Los Angeles,35249.0,GBP
ACC06012,CUST5746,Recurring Deposit,San Diego,73258.05,EUR
ACC06013,CUST5747,Fixed Deposit,Phoenix,5323.64,INR
ACC06014,CUST5748,Current,Los Angeles,73750.91,EUR
ACC06015,CUST5749,Current,Philadelphia,794.39,JPY
ACC06016,CUST5750,Recurring Deposit,Philadelphia,17648.52,EUR
ACC06017,CUST5751,Savings,Philadelphia,31327.36,EUR
ACC06018,CUST5752,Current,Los Angeles,87311.41,JPY
ACC06019,CUST5753,Fixed Deposit,Chicago,25145.26,INR
ACC06020,CUST2768,Fixed Deposit,San Diego,69776.62,JPY
ACC06021,CUST5754,Recurring Deposit,Phoenix,90294.75,EUR
ACC06022,CUST5755,Savings,Los Angeles,21697.72,JPY
ACC06023,CUST5756,Current,Chicago,94315.96,GBP
ACC06024,CUST5757,Recurring Deposit,Chicago,31145.94,EUR
ACC06025,CUST5758,Current,Houston,58216.21,INR
ACC06026,CUST5759,Fixed Deposit,Philadelphia,38843.94,USD
ACC06027,CUST5760,Current,Chicago,13976.82,EUR
ACC06028,CUST5761,Fixed Deposit,Phoenix,41077.82,USD
ACC06029,CUST5762,Savings,San Antonio,89579.54,EUR
ACC06030,CUST5763,Current,Phoenix,36263.96,GBP
ACC06031,CUST5764,Recurring Deposit,Houston,27637.61,JPY
ACC06032,CUST5765,Fixed Deposit,Houston,44416.38,GBP
ACC06033,CUST5766,Recurring Deposit,San Diego,59682.08,USD
ACC06034,CUST5767,Savings,Houston,29885.15,JPY
ACC06035,CUST5768,Recurring Deposit,New York,81869.36,USD
ACC06036,CUST5769,Recurring Deposit,Philadelphia,17148.66,USD
ACC06037,CUST5770,Current,New York,98885.13,EUR
ACC06038,CUST5771,Current,Philadelphia,120.31,USD
ACC06039,CUST5772,Current,San Antonio,80127.13,JPY
ACC06040,CUST5773,Current,Houston,55949.37,GBP
ACC06041,CUST5774,Current,Phoenix,720.53,USD
ACC06042,CUST5775,Current,Los Angeles,42489.03,GBP
ACC06043,CUST5776,Savings,San Diego,58474.96,GBP
ACC06044,CUST5777,Current,Los Angeles,46907.1,GBP
ACC06045,CUST5778,Current,San Antonio,83520.32,INR
ACC06046,CUST5779,Savings,New York,55082.67,EUR
ACC06047,CUST5780,Recurring Deposit,Philadelphia,28254.98,USD
ACC06048,CUST5781,Savings,Houston,42987.25,GBP
ACC06049,CUST5782,Savings,Phoenix,27826.72,JPY
ACC06050,CUST5783,Savings,Chicago,94056.97,JPY
ACC06051,CUST5784,Savings,San Antonio,70568.77,EUR
ACC06052,CUST5785,Fixed Deposit,Los Angeles,48540.85,JPY
ACC06053,CUST5786,Current,Chicago,91534.7,GBP
ACC06054,CUST5787,Fixed Deposit,New York,93047.04,GBP
ACC06055,CUST5788,Savings,San Diego,74428.66,INR
ACC06056,CUST5789,Savings,Chicago,89918.79,INR
ACC06057,CUST5790,Current,Los Angeles,61474.05,INR
ACC06058,CUST5791,Current,Philadelphia,67631.11,INR
ACC06059,CUST5792,Savings,San Antonio,94260.15,EUR
ACC06060,CUST5793,Recurring Deposit,New York,11517.01,EUR
ACC06061,CUST5794,Fixed Deposit,Philadelphia,27178.08,INR
ACC06062,CUST5795,Current,Chicago,98809.86,INR
ACC06063,CUST5796,Recurring Deposit,San Antonio,29110.31,EUR
ACC06064,CUST5797,Recurring Deposit,San Antonio,74394.45,JPY
ACC06065,CUST5020,Savings,Phoenix,25340.06,USD
ACC06066,CUST5798,Fixed Deposit,New York,94031.14,EUR
ACC06067,CUST5799,Fixed Deposit,Los Angeles,6573.98,EUR
ACC06068,CUST5800,Recurring Deposit,Los Angeles,68379.9,USD
ACC06069,CUST5801,Fixed Deposit,New York,56590.58,USD
ACC06070,CUST5802,Current,San Antonio,50535.91,INR
ACC06071,CUST5803,Recurring Deposit,Houston,61234.67,JPY
ACC06072,CUST5804,Recurring Deposit,San Antonio,3275.93,INR
ACC06073,CUST5805,Current,Houston,83617.22,EUR
ACC06074,CUST5806,Current,Phoenix,10377.04,USD
ACC06075,CUST5807,Savings,Chicago,57684.36,JPY
ACC06076,CUST2285,Fixed Deposit,Philadelphia,4357.08,EUR
ACC06077,CUST5808,Current,Los Angeles,1748.43,USD
ACC06078,CUST5809,Savings,Phoenix,2989.96,INR
ACC06079,CUST5810,Savings,San Diego,56057.17,USD
ACC06080,CUST5811,Fixed Deposit,Chicago,76805.4,EUR
ACC06081,CUST5812,Savings,San Diego,97298.95,USD
ACC06082,CUST5813,Current,Chicago,45089.44,EUR
ACC06083,CUST5814,Current,Philadelphia,43869.31,JPY
ACC06084,CUST5815,Savings,San Diego,85194.11,GBP
ACC06085,CUST5816,Savings,Chicago,29536.26,INR
ACC06086,CUST1755,Current,Houston,50295.59,JPY
ACC06087,CUST5817,Current,San Diego,69867.71,JPY
ACC06088,CUST5818,Fixed Deposit,Phoenix,78435.83,GBP
ACC06089,CUST5819,Current,Los Angeles,89304.81,EUR
ACC06090,CUST5820,Recurring Deposit,New York,9556.4,USD
ACC06091,CUST5821,Current,Phoenix,26889.78,EUR
ACC06092,CUST5822,Fixed Deposit,San Antonio,65461.58,USD
ACC06093,CUST5823,Savings,Houston,56064.2,JPY
ACC06094,CUST5824,Savings,Chicago,84219.31,JPY
ACC06095,CUST1298,Current,San Diego,58168.87,USD
ACC06096,CUST5825,Fixed Deposit,Phoenix,59778.97,GBP
ACC06097,CUST5826,Current,San Antonio,79558.38,USD
ACC06098,CUST5827,Savings,San Antonio,60723.85,USD
ACC06099,CUST5471,Fixed Deposit,Phoenix,2878.83,USD
ACC06100,CUST5828,Recurring Deposit,Los Angeles,1633.02,JPY
ACC06101,CUST5829,Savings,New York,47564.34,INR
ACC06102,CUST5830,Savings,New York,58087.22,JPY
ACC06103,CUST5831,Current,Philadelphia,58017.67,INR
ACC06104,CUST5832,Current,San Antonio,98334.6,GBP
ACC06105,CUST5833,Recurring Deposit,Houston,32465.47,GBP
ACC06106,CUST1232,Savings,San Diego,55407.0,JPY
ACC06107,CUST5834,Fixed Deposit,Houston,43325.21,EUR
ACC06108,CUST5835,Fixed Deposit,Chicago,12067.2,GBP
ACC06109,CUST5836,Savings,Houston,18984.85,JPY
ACC06110,CUST5837,Fixed Deposit,Los Angeles,43963.41,EUR
ACC06111,CUST5838,Recurring Deposit,San Antonio,55373.89,JPY
ACC06112,CUST5839,Savings,Los Angeles,41875.17,GBP
ACC06113,CUST5840,Recurring Deposit,New York,51681.01,GBP
ACC06114,CUST5841,Fixed Deposit,San Diego,65562.21,GBP
ACC06115,CUST5842,Fixed Deposit,Phoenix,92085.4,GBP
ACC06116,CUST5843,Savings,San Antonio,71484.83,USD
ACC06117,CUST5844,Savings,Los Angeles,84635.66,USD
ACC06118,CUST4155,Current,Chicago,71761.02,JPY
ACC06119,CUST5845,Fixed Deposit,San Antonio,54195.05,JPY
ACC06120,CUST0521,Recurring Deposit,Chicago,32655.43,JPY
ACC06121,CUST5846,Recurring Deposit,Houston,56653.1,EUR
ACC06122,CUST5847,Recurring Deposit,Philadelphia,99563.25,JPY
ACC06123,CUST2395,Savings,Phoenix,9003.05,USD
ACC06124,CUST5848,Recurring Deposit,Chicago,57618.45,INR
ACC06125,CUST5849,Current,Philadelphia,56568.41,INR
ACC06126,CUST5208,Current,Chicago,18862.52,EUR
ACC06127,CUST5850,Savings,Los Angeles,2763.65,GBP
ACC06128,CUST5851,Fixed Deposit,Chicago,36860.56,GBP
ACC06129,CUST5852,Recurring Deposit,Chicago,83560.5,EUR
ACC06130,CUST5853,Recurring Deposit,San Antonio,64386.91,JPY
ACC06131,CUST5854,Current,Los Angeles,5410.03,INR
ACC06132,CUST5855,Fixed Deposit,Los Angeles,207.93,GBP
ACC06133,CUST5856,Recurring Deposit,San Antonio,43895.64,INR
ACC06134,CUST5857,Recurring Deposit,Houston,43503.74,EUR
ACC06135,CUST5858,Current,Houston,93308.97,INR
ACC06136,CUST5859,Fixed Deposit,Chicago,26206.72,GBP
ACC06137,CUST5860,Recurring Deposit,Houston,94066.85,JPY
ACC06138,CUST5861,Fixed Deposit,Chicago,94270.18,JPY
ACC06139,CUST5862,Fixed Deposit,New York,58950.8,INR
ACC06140,CUST5863,Current,Houston,7984.16,USD
ACC06141,CUST5864,Savings,Philadelphia,57327.32,EUR
ACC06142,CUST5865,Savings,San Antonio,56924.34,EUR
ACC06143,CUST5866,Fixed Deposit,Los Angeles,81480.13,EUR
ACC06144,CUST5867,Recurring Deposit,Philadelphia,99145.07,GBP
ACC06145,CUST5784,Recurring Deposit,Phoenix,63852.41,INR
ACC06146,CUST5868,Current,New York,75684.68,USD
ACC06147,CUST5869,Savings,Los Angeles,9254.98,USD
ACC06148,CUST2082,Recurring Deposit,Phoenix,92738.79,JPY
ACC06149,CUST2084,Recurring Deposit,Houston,20939.01,JPY
ACC06150,CUST5870,Recurring Deposit,San Antonio,90255.1,INR
ACC06151,CUST5871,Savings,Philadelphia,42009.94,INR
ACC06152,CUST4985,Recurring Deposit,San Diego,30637.61,JPY
ACC06153,CUST5872,Recurring Deposit,San Antonio,49942.92,USD
ACC06154,CUST5873,Fixed Deposit,Phoenix,72578.84,EUR
ACC06155,CUST5874,Savings,Philadelphia,41614.55,GBP
ACC06156,CUST5875,Savings,Philadelphia,8151.01,INR
ACC06157,CUST5876,Savings,Los Angeles,58841.65,GBP
ACC06158,CUST1159,Recurring Deposit,Houston,93686.08,JPY
ACC06159,CUST5877,Recurring Deposit,Chicago,2429.24,USD
ACC06160,CUST5878,Current,New York,59636.1,GBP
ACC06161,CUST5879,Savings,Los Angeles,86473.67,INR
ACC06162,CUST5880,Current,Los Angeles,78086.84,USD
ACC06163,CUST5881,Current,Chicago,76165.54,INR
ACC06164,CUST5882,Recurring Deposit,Phoenix,68808.56,USD
ACC06165,CUST5883,Fixed Deposit,Phoenix,39351.48,JPY
ACC06166,CUST5884,Current,Philadelphia,26071.28,INR
ACC06167,CUST5885,Current,San Diego,65890.13,USD
ACC06168,CUST5886,Recurring Deposit,San Antonio,32167.97,INR
ACC06169,CUST5887,Savings,New York,5111.96,EUR
ACC06170,CUST5888,Current,Houston,83705.7,EUR
ACC06171,CUST5889,Savings,Chicago,28636.72,USD
ACC06172,CUST5890,Savings,San Antonio,67495.87,INR
ACC06173,CUST2967,Savings,Los Angeles,32218.32,USD
ACC06174,CUST5891,Recurring Deposit,Phoenix,57234.02,INR
ACC06175,CUST5892,Fixed Deposit,New York,78537.42,EUR
ACC06176,CUST5893,Recurring Deposit,San Diego,76114.17,GBP
ACC06177,CUST5894,Fixed Deposit,Chicago,80502.79,GBP
ACC06178,CUST5895,Current,Philadelphia,92728.14,USD
ACC06179,CUST5896,Recurring Deposit,Phoenix,31664.36,USD
ACC06180,CUST5897,Savings,Phoenix,15868.96,INR
ACC06181,CUST5898,Current,San Antonio,56792.99,INR
ACC06182,CUST5899,Savings,Philadelphia,92772.91,USD
ACC06183,CUST5900,Current,New York,44555.07,INR
ACC06184,CUST5901,Recurring Deposit,Los Angeles,83187.93,INR
ACC06185,CUST5902,Current,San Diego,86443.48,INR
ACC06186,CUST5903,Recurring Deposit,San Diego,14443.84,USD
ACC06187,CUST5904,Recurring Deposit,San Antonio,17519.54,INR
ACC06188,CUST5905,Fixed Deposit,San Diego,40027.96,JPY
ACC06189,CUST5906,Savings,Chicago,54616.41,GBP
ACC06190,CUST5907,Savings,Phoenix,35763.66,INR
ACC06191,CUST5908,Savings,San Diego,52849.45,GBP
ACC06192,CUST5909,Current,Philadelphia,27777.84,INR
ACC06193,CUST5910,Savings,San Antonio,61992.09,GBP
ACC06194,CUST5911,Current,Philadelphia,61010.49,GBP
